,0,1,2,3,4,5,6,7,8,9
0,1,Borussia Dortmund,18,6,6,0,0,21,4,+17
1,2,Bayern Munich,18,6,6,0,0,15,4,+11
2,3,Bayer Leverkusen,16,6,5,1,0,15,6,+9
3,4,Borussia Mönchengladbach,15,5,5,0,0,17,3,+14
4,5,Hanovre 96,13,6,4,1,1,12,8,+4
5,6,VfL Wolfsbourg,12,5,4,0,1,11,3,+8
6,7,Hertha Berlin,12,6,4,0,2,11,5,+6
7,8,1. FSV Mayence 05,10,6,3,1,2,10,9,+1
8,9,FC Augsburg,10,6,3,1,2,9,11,-2
9,10,Werder Brême,8,5,2,2,1,7,8,-1
10,11,Schalke 04,7,5,2,1,2,10,11,-1
11,12,VfB Stuttgart,6,5,1,3,1,9,6,+3
12,13,TSG 1899 Hoffenheim,6,6,1,3,2,12,13,-1
13,14,Hambourg SV,4,5,1,1,3,8,12,-4
14,15,Eintracht Braunschweig,4,6,1,1,4,4,11,-7
15,16,SC Fribourg,3,5,0,3,2,4,8,-4
16,17,Eintracht Francfort,2,5,0,2,3,5,8,-3
17,18,FC Nuremberg,2,5,0,2,3,3,12,-9
