,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,46,17,15,1,1,51,8,+43
1,2,Borussia Dortmund,45,17,14,3,0,49,14,+35
2,3,Borussia Mönchengladbach,40,17,13,1,3,42,18,+24
3,4,Bayer Leverkusen,33,17,10,3,4,31,17,+14
4,5,VfL Wolfsbourg,32,17,9,5,3,32,17,+15
5,6,Hertha Berlin,32,17,9,5,3,24,15,+9
6,7,Schalke 04,29,17,8,5,4,28,24,+4
7,8,1. FSV Mayence 05,28,17,8,4,5,23,18,+5
8,9,FC Ingolstadt 04,26,17,7,5,5,22,18,+4
9,10,Eintracht Francfort,24,17,6,6,5,22,24,-2
10,11,TSG 1899 Hoffenheim,24,17,6,6,5,22,25,-3
11,12,FC Cologne,20,17,5,5,7,16,18,-2
12,13,Werder Brême,20,17,5,5,7,27,30,-3
13,14,Hambourg SV,19,17,5,4,8,20,23,-3
14,15,VfB Stuttgart,19,17,6,1,10,22,32,-10
15,16,FC Augsburg,15,17,3,6,8,18,27,-9
16,17,Darmstadt 98,12,17,2,6,9,15,29,-14
17,18,Hanovre 96,12,17,4,0,13,15,30,-15
