,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,17,8,5,2,1,11,2,+9
1,2,Genoa CFC,15,7,4,3,0,14,7,+7
2,3,Fiorentina,14,8,4,2,2,14,9,+5
3,4,AS Rome,13,7,4,1,2,8,7,+1
4,5,SSC Naples,12,8,3,3,2,8,8,0
5,6,Lazio Rome,11,8,3,2,3,11,8,+3
6,7,Sampdoria Gênes,11,8,2,5,1,9,7,+2
7,8,Milan AC,10,7,2,4,1,14,12,+2
8,9,Cagliari,9,8,2,3,3,14,12,+2
9,10,Inter Milan,9,8,2,3,3,7,11,-4
10,11,Hellas Vérone,9,8,2,3,3,9,14,-5
11,12,US Sassuolo Calcio,9,8,2,3,3,9,15,-6
12,13,Empoli FC,7,7,1,4,2,9,11,-2
13,14,Chievo Vérone,7,7,2,1,4,5,9,-4
14,15,Udinese,7,7,2,1,4,4,10,-6
15,16,US Palerme,6,7,1,3,3,9,13,-4
16,17,Atalanta Bergame,6,8,1,3,4,2,9,-7
17,18,Torino FC,4,7,1,1,5,5,12,-7
18,19,Parme FC  ,3,7,1,0,6,6,18,-12
19,20,AC Cesena,1,7,0,1,6,5,16,-11
