,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,22,9,7,1,1,20,6,+14
1,2,Inter Milan,18,9,6,0,3,16,7,+9
2,3,SSC Naples  ,16,9,5,1,3,12,7,+5
3,4,AS Rome,15,9,5,0,4,19,15,+4
4,5,Lazio Rome,14,9,4,2,3,8,10,-2
5,6,Milan AC,12,9,3,3,3,20,18,+2
6,7,Fiorentina,12,9,3,3,3,15,13,+2
7,8,Udinese,11,10,2,5,3,13,15,-2
8,9,Torino FC  ,9,9,1,6,2,9,10,-1
9,10,Sampdoria Gênes  ,8,9,2,2,5,12,17,-5
10,11,Genoa CFC,8,9,2,2,5,6,11,-5
11,12,Parme FC,8,10,2,2,6,11,18,-7
12,13,Atalanta Bergame  ,8,9,2,2,5,7,15,-8
13,14,Cagliari,8,9,2,2,5,8,19,-11
14,15,Bologne FC,6,9,2,0,7,7,13,-6
15,16,Calcio Catane,6,9,1,3,5,9,18,-9
16,17,Chievo Vérone,6,9,2,0,7,9,20,-11
17,18,Sienne  ,5,8,1,2,5,8,14,-6
18,19,Pescara Calcio,4,8,1,1,6,5,18,-13
19,20,US Palerme,3,9,0,3,6,3,15,-12
