,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,39,13,13,0,0,37,8,+29
1,2,AS Rome,36,14,11,3,0,34,4,+30
2,3,SSC Naples,28,13,8,4,1,28,11,+17
3,4,Hellas Vérone,26,14,8,2,4,23,19,+4
4,5,Atalanta Bergame,26,13,8,2,3,19,16,+3
5,6,Fiorentina,24,13,7,3,3,26,18,+8
6,7,Lazio Rome,24,12,7,3,2,19,11,+8
7,8,Inter Milan,24,13,6,6,1,19,13,+6
8,9,Milan AC,22,13,6,4,3,16,12,+4
9,10,Genoa CFC,22,13,6,4,3,17,14,+3
10,11,Cagliari,22,14,6,4,4,21,21,0
11,12,Parme FC,21,13,5,6,2,19,15,+4
12,13,Torino FC,20,13,5,5,3,21,15,+6
13,14,Udinese,17,12,5,2,5,15,15,0
14,15,Calcio Catane,17,12,4,5,3,13,14,-1
15,16,Sampdoria Gênes,16,13,4,4,5,15,17,-2
16,17,AS Livourne Calcio,13,14,3,4,7,17,23,-6
17,18,Bologne FC,12,13,2,6,5,12,19,-7
18,19,Chievo Vérone,11,12,3,2,7,12,15,-3
19,20,US Sassuolo Calcio,10,13,3,1,9,13,28,-15
