,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,72,28,23,3,2,66,13,+53
1,2,Borussia Dortmund,67,28,21,4,3,67,28,+39
2,3,Hertha Berlin,48,28,14,6,8,37,32,+5
3,4,Borussia Mönchengladbach,45,28,14,3,11,59,44,+15
4,5,Bayer Leverkusen,45,28,13,6,9,42,33,+9
5,6,1. FSV Mayence 05,44,28,13,5,10,39,35,+4
6,7,Schalke 04,44,28,13,5,10,39,38,+1
7,8,VfL Wolfsbourg,38,28,10,8,10,39,37,+2
8,9,FC Ingolstadt 04,36,28,9,9,10,26,31,-5
9,10,Hambourg SV,34,28,9,7,12,34,38,-4
10,11,FC Cologne,34,28,8,10,10,29,35,-6
11,12,VfB Stuttgart,33,28,9,6,13,45,56,-11
12,13,Darmstadt 98,29,28,6,11,11,30,43,-13
13,14,TSG 1899 Hoffenheim,28,28,6,10,12,31,44,-13
14,15,Werder Brême,28,28,7,7,14,38,57,-19
15,16,FC Augsburg,27,28,6,9,13,35,47,-12
16,17,Eintracht Francfort,27,28,6,9,13,29,44,-15
17,18,Hanovre 96,17,28,5,2,21,22,52,-30
