,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,47,18,15,2,1,55,14,+41
1,2,AS Monaco,38,18,12,2,4,44,18,+26
2,3,Olympique Lyonnais,38,18,11,5,2,44,19,+25
3,4,Olympique de Marseille,35,18,10,5,3,35,21,+14
4,5,FC Nantes Atlantique,30,18,9,3,6,17,18,-1
5,6,OGC Nice,26,18,8,2,8,23,28,-5
6,7,Stade Rennais,25,18,7,4,7,23,24,-1
7,8,RC Strasbourg Alsace,24,18,6,6,6,24,28,-4
8,9,Dijon FCO,24,18,7,3,8,27,31,-4
9,10,SM Caen,24,18,7,3,8,11,18,-7
10,11,Montpellier Herault SC,23,18,5,8,5,15,13,+2
11,12,En Avant Guingamp,23,18,6,5,7,19,23,-4
12,13,Amiens SC,21,18,6,3,9,16,20,-4
13,14,ESTAC Troyes,21,18,6,3,9,19,24,-5
14,15,Girondins de Bordeaux,20,18,5,5,8,22,27,-5
15,16,AS Saint-Etienne,20,18,5,5,8,17,31,-14
16,17,Toulouse FC,19,18,5,4,9,17,25,-8
17,18,Lille OSC,18,18,5,3,10,16,29,-13
18,19,SCO Angers,15,18,2,9,7,19,28,-9
19,20,FC Metz,8,18,2,2,14,10,34,-24
