,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,63,25,20,3,2,71,24,+47
1,2,FC Barcelone,60,25,19,3,3,70,20,+50
2,3,Atlético Madrid,60,25,19,3,3,59,19,+40
3,4,Athletic Bilbao,47,25,14,5,6,45,30,+15
4,5,Villarreal CF,43,25,13,4,8,46,30,+16
5,6,Real Sociedad,43,25,12,7,6,46,35,+11
6,7,FC Séville,35,25,9,8,8,43,41,+2
7,8,Valence CF,35,25,10,5,10,38,36,+2
8,9,Levante UD,33,25,8,9,8,24,31,-7
9,10,Espanyol Barcelone,32,25,9,5,11,29,32,-3
10,11,Celta Vigo,30,25,8,6,11,32,36,-4
11,12,Osasuna Pampelune,29,25,8,5,12,24,37,-13
12,13,Grenade CF,27,25,8,3,14,22,32,-10
13,14,Elche CF,26,25,6,8,11,22,37,-15
14,15,Getafe CF,26,25,7,5,13,23,40,-17
15,16,UD Almería,26,25,7,5,13,24,42,-18
16,17,Málaga CF,25,25,6,7,12,23,34,-11
17,18,Real Valladolid,22,25,4,10,11,27,43,-16
18,19,Rayo Vallecano,20,25,6,2,17,25,59,-34
19,20,Betis Séville,14,25,3,5,17,20,55,-35
