,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,50,24,15,5,4,48,18,+30
1,2,Olympique de Marseille,48,24,15,3,6,44,23,+21
2,3,Paris SG,48,24,13,9,2,41,20,+21
3,4,AS Saint-Etienne,41,24,11,8,5,27,18,+9
4,5,AS Monaco,40,24,11,7,6,25,19,+6
5,6,Girondins de Bordeaux,37,24,10,7,7,29,30,-1
6,7,Montpellier Herault SC,36,24,10,6,8,31,24,+7
7,8,OGC Nice,33,24,9,6,9,28,29,-1
8,9,FC Nantes Atlantique,33,24,8,9,7,20,23,-3
9,10,En Avant Guingamp,32,24,10,2,12,28,36,-8
10,11,Lille OSC,31,24,8,7,9,20,21,-1
11,12,Stade Rennais,31,24,8,7,9,24,31,-7
12,13,Reims,29,24,8,5,11,28,40,-12
13,14,SM Caen,27,24,7,6,11,33,35,-2
14,15,Bastia SC,27,24,6,9,9,24,27,-3
15,16,Lorient,27,24,8,3,13,28,33,-5
16,17,Toulouse FC,25,24,7,4,13,24,36,-12
17,18,Evian Thonon Gaillard,23,24,7,2,15,24,40,-16
18,19,Lens,22,24,5,7,12,24,32,-8
19,20,FC Metz,21,24,5,6,13,19,34,-15
