,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,40,14,13,1,0,48,10,+38
1,2,FC Séville,36,14,12,0,2,29,12,+17
2,3,Villarreal CF,35,14,11,2,1,22,7,+15
3,4,Real Madrid,34,14,11,1,2,49,13,+36
4,5,Atlético Madrid,30,13,9,3,1,18,6,+12
5,6,Athletic Bilbao,24,13,7,3,3,25,12,+13
6,7,Eibar SD,24,14,7,3,4,21,13,+8
7,8,Celta Vigo,22,14,6,4,4,23,22,+1
8,9,Getafe CF,21,14,6,3,5,17,10,+7
9,10,Las Palmas UD,21,14,6,3,5,17,13,+4
10,11,Málaga CF,19,13,5,4,4,16,10,+6
11,12,Valence CF,19,13,4,7,2,18,14,+4
12,13,Real Sociedad,19,13,5,4,4,17,14,+3
13,14,Espanyol Barcelone,19,13,5,4,4,11,20,-9
14,15,Rayo Vallecano,18,14,5,3,6,19,23,-4
15,16,Deportivo La Corogne,16,13,3,7,3,19,15,+4
16,17,Levante UD,15,14,4,3,7,16,22,-6
17,18,Grenade CF,14,13,4,2,7,15,22,-7
18,19,Sporting Gijon,13,13,3,4,6,20,23,-3
19,20,Betis Séville,12,13,2,6,5,11,19,-8
