,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,41,17,13,2,2,52,21,+31
1,2,FC Barcelone,39,18,12,3,3,48,19,+29
2,3,Atlético Madrid,33,18,9,6,3,29,12,+17
3,4,Villarreal CF,27,17,7,6,4,17,10,+7
4,5,Real Sociedad,27,17,9,0,8,26,26,0
5,6,FC Séville,26,18,7,5,6,29,29,0
6,7,Deportivo Alavés,25,18,7,4,7,21,21,0
7,8,Eibar SD,21,17,5,6,6,25,25,0
8,9,Espanyol Barcelone,21,17,5,6,6,17,24,-7
9,10,Athletic Bilbao,20,17,6,2,9,16,21,-5
10,11,Celta Vigo,16,17,4,4,9,22,31,-9
11,12,Valence CF,15,18,4,3,11,23,33,-10
12,13,Málaga CF,13,18,2,7,9,15,28,-13
13,14,Betis Séville,13,17,4,1,12,17,34,-17
14,15,CD Leganés,13,18,3,4,11,13,31,-18
15,16,Sporting Gijon,9,18,1,6,11,15,34,-19
16,17,Deportivo La Corogne,9,18,1,6,11,16,38,-22
17,18,Osasuna Pampelune,9,17,2,3,12,16,46,-30
18,19,Las Palmas UD,6,17,1,3,13,20,45,-25
19,20,Grenade CF,4,18,0,4,14,12,48,-36
