,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,70,30,22,4,4,55,16,+39
1,2,SSC Naples,67,30,20,7,3,62,24,+38
2,3,AS Rome,60,30,17,9,4,62,31,+31
3,4,Fiorentina,55,30,16,7,7,50,32,+18
4,5,Inter Milan,55,30,16,7,7,40,28,+12
5,6,Milan AC,49,30,13,10,7,40,31,+9
6,7,US Sassuolo Calcio,45,30,11,12,7,37,33,+4
7,8,Lazio Rome,42,30,11,9,10,38,38,0
8,9,Chievo Vérone,38,30,10,8,12,34,39,-5
9,10,Bologne FC,36,30,10,6,14,30,35,-5
10,11,Empoli FC,36,30,9,9,12,34,42,-8
11,12,Genoa CFC,34,30,9,7,14,32,37,-5
12,13,Torino FC,33,30,8,9,13,37,42,-5
13,14,Atalanta Bergame,33,30,8,9,13,28,35,-7
14,15,Sampdoria Gênes,32,30,8,8,14,43,48,-5
15,16,Udinese,31,30,8,7,15,26,45,-19
16,17,Carpi FC 1909,28,30,6,10,14,28,46,-18
17,18,US Palerme,28,30,7,7,16,28,51,-23
18,19,Frosinone Calcio,27,30,7,6,17,29,55,-26
19,20,Hellas Vérone,19,30,2,13,15,26,51,-25
