,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,22,9,7,1,1,21,4,+17
1,2,Inter Milan,22,8,7,1,0,20,5,+15
2,3,Sampdoria Gênes,19,8,6,1,1,21,8,+13
3,4,AS Rome,18,8,6,0,2,14,7,+7
4,5,SSC Naples,17,8,5,2,1,17,4,+13
5,6,Atalanta Bergame,17,8,5,2,1,15,6,+9
6,7,Lazio Rome,14,8,4,2,2,19,10,+9
7,8,Milan AC,14,8,4,2,2,8,7,+1
8,9,Fiorentina,13,7,4,1,2,14,9,+5
9,10,Udinese,12,9,4,0,5,14,14,0
10,11,Chievo Vérone,12,8,3,3,2,10,11,-1
11,12,Torino FC,10,7,2,4,1,11,8,+3
12,13,Cagliari,10,8,3,1,4,10,13,-3
13,14,Bologne FC,9,8,2,3,3,11,12,-1
14,15,SPAL Ferrara,9,8,2,3,3,10,12,-2
15,16,Crotone,8,8,2,2,4,6,12,-6
16,17,US Sassuolo Calcio,5,8,1,2,5,3,10,-7
17,18,Hellas Vérone,4,8,1,1,6,5,17,-12
18,19,Genoa CFC,2,8,0,2,6,9,17,-8
19,20,Benevento Calcio,1,8,0,1,7,5,20,-15
