,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),15,6,5,0,1,18,3,+15
1,2,Tottenham Hotspur (ANG),14,6,4,2,0,9,4,+5
2,3,FC Liverpool (ANG),13,5,4,1,0,17,4,+13
3,4,Burnley FC (ANG),13,7,4,1,2,10,6,+4
4,5,Manchester City (ANG),12,6,3,3,0,12,5,+7
5,6,Everton (ANG),12,6,3,3,0,9,4,+5
6,7,Leicester City (ANG),11,6,3,2,1,9,4,+5
7,8,FC Arsenal (ANG),11,6,3,2,1,12,8,+4
8,9,Bournemouth (ANG),10,6,3,1,2,10,6,+4
9,10,Watford (ANG),10,6,3,1,2,10,9,+1
10,11,Manchester United (ANG),9,6,2,3,1,9,5,+4
11,12,Southampton (ANG),9,6,2,3,1,6,5,+1
12,13,West Bromwich Albion (ANG),8,6,2,2,2,10,9,+1
13,14,West Ham United (ANG),8,6,2,2,2,6,9,-3
14,15,Stoke City (ANG),7,6,2,1,3,7,11,-4
15,16,Hull City (ANG),6,6,2,0,4,5,11,-6
16,17,Crystal Palace (ANG),4,6,1,1,4,8,10,-2
17,18,Middlesbrough (ANG),4,6,1,1,4,5,7,-2
18,19,Sunderland (ANG),4,6,1,1,4,8,13,-5
19,20,Swansea City (GAL),2,6,0,2,4,5,12,-7
