,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,19,7,6,1,0,22,5,+17
1,2,AS Saint-Etienne,16,8,5,1,2,14,8,+6
2,3,SM Caen,16,8,5,1,2,8,8,0
3,4,Lorient,15,9,4,3,2,15,9,+6
4,5,Bastia SC,15,8,5,0,3,12,8,+4
5,6,Olympique Lyonnais,14,8,4,2,2,12,6,+6
6,7,Girondins de Bordeaux,14,8,4,2,2,12,9,+3
7,8,SCO Angers,14,9,3,5,1,5,3,+2
8,9,En Avant Guingamp,12,8,3,3,2,13,10,+3
9,10,Montpellier Herault SC,12,9,4,0,5,12,13,-1
10,11,Reims,11,8,3,2,3,10,8,+2
11,12,Lille OSC,11,8,3,2,3,6,5,+1
12,13,FC Nantes Atlantique,11,8,3,2,3,6,7,-1
13,14,OGC Nice,10,7,3,1,3,13,7,+6
14,15,Toulouse FC,10,7,2,4,1,10,8,+2
15,16,AS Monaco,10,8,2,4,2,7,9,-2
16,17,Olympique de Marseille,9,8,2,3,3,16,10,+6
17,18,Ajaccio Gazélec,9,7,2,3,2,9,8,+1
18,19,Stade Rennais,9,8,2,3,3,9,11,-2
19,20,ESTAC Troyes,4,9,0,4,5,5,13,-8
