,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,19,9,6,1,2,13,3,+10
1,2,FC Barcelone,17,9,5,2,2,15,9,+6
2,3,Celta Vigo,17,9,5,2,2,13,11,+2
3,4,Real Madrid,15,9,4,3,2,18,9,+9
4,5,Deportivo La Corogne,14,9,3,5,1,12,9,+3
5,6,Villarreal CF,14,9,4,2,3,9,9,0
6,7,Betis Séville,14,9,4,2,3,7,12,-5
7,8,Eibar SD,12,9,3,3,3,14,11,+3
8,9,Athletic Bilbao,11,9,3,2,4,11,12,-1
9,10,Real Sociedad,9,10,2,3,5,12,16,-4
10,-,Grenade CF,9,9,2,3,4,12,16,-4
11,12,Valence CF,8,9,2,2,5,9,10,-1
12,13,Málaga CF,8,9,2,2,5,3,9,-6
13,14,Sporting Gijon,7,9,2,1,6,7,15,-8
14,15,Espanyol Barcelone,6,9,2,0,7,8,18,-10
15,16,FC Séville,5,9,0,5,4,5,11,-6
16,17,Levante UD,5,9,1,2,6,5,17,-12
17,18,Getafe CF,5,9,1,2,6,7,21,-14
18,19,Rayo Vallecano,4,8,1,1,6,9,25,-16
19,20,Las Palmas UD,3,9,0,3,6,9,20,-11
