,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,50,21,15,5,1,44,9,+35
1,2,AS Rome,43,21,12,7,2,34,16,+18
2,3,SSC Naples,39,21,11,6,4,38,26,+12
3,4,Lazio Rome,34,21,10,4,7,37,25,+12
4,5,Sampdoria Gênes,34,21,8,10,3,27,23,+4
5,6,Fiorentina,32,21,8,8,5,29,20,+9
6,7,US Palerme,30,21,7,9,5,34,33,+1
7,8,Milan AC,29,21,7,8,6,31,26,+5
8,9,Genoa CFC,29,21,7,8,6,29,26,+3
9,10,Torino FC,28,21,7,7,7,22,22,0
10,11,US Sassuolo Calcio,28,21,6,10,5,27,29,-2
11,12,Udinese,28,21,7,7,7,25,27,-2
12,13,Inter Milan,26,21,6,8,7,30,29,+1
13,14,Hellas Vérone,24,21,6,6,9,23,34,-11
14,15,Atalanta Bergame,23,21,5,8,8,17,26,-9
15,16,Empoli FC,20,21,3,11,7,19,26,-7
16,17,Cagliari,19,21,4,7,10,28,40,-12
17,18,Chievo Vérone,18,21,4,6,11,15,26,-11
18,19,AC Cesena,15,21,3,6,12,21,41,-20
19,20,Parme FC  ,9,21,3,1,17,20,46,-26
