,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),40,14,13,1,0,44,9,+35
1,2,Manchester United (ANG),32,14,10,2,2,32,8,+24
2,3,Chelsea (ANG),29,14,9,2,3,25,11,+14
3,4,FC Arsenal (ANG),28,14,9,1,4,28,16,+12
4,5,FC Liverpool (ANG),26,14,7,5,2,28,18,+10
5,6,Burnley FC (ANG),25,14,7,4,3,14,11,+3
6,7,Tottenham Hotspur (ANG),24,14,7,3,4,22,12,+10
7,8,Watford (ANG),21,14,6,3,5,24,25,-1
8,9,Leicester City (ANG),17,14,4,5,5,19,20,-1
9,10,Brighton & Hove Albion FC (ANG),17,14,4,5,5,13,14,-1
10,11,Southampton (ANG),16,14,4,4,6,14,17,-3
11,12,Newcastle United (ANG),15,14,4,3,7,13,19,-6
12,13,Everton (ANG),15,14,4,3,7,17,28,-11
13,14,Huddersfield Town (ANG),15,14,4,3,7,9,24,-15
14,15,Bournemouth (ANG),14,14,4,2,8,12,16,-4
15,16,Stoke City (ANG),13,14,3,4,7,16,29,-13
16,17,West Bromwich Albion (ANG),12,14,2,6,6,12,21,-9
17,18,West Ham United (ANG),10,14,2,4,8,12,30,-18
18,19,Swansea City (GAL),9,14,2,3,9,7,16,-9
19,20,Crystal Palace (ANG),9,14,2,3,9,8,25,-17
