,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,40,18,12,4,2,47,18,+29
1,2,FC Séville,39,18,12,3,3,38,22,+16
2,3,FC Barcelone,38,18,11,5,2,47,17,+30
3,4,Atlético Madrid,34,18,10,4,4,32,14,+18
4,5,Real Sociedad,32,18,10,2,6,30,25,+5
5,6,Villarreal CF,31,18,8,7,3,26,12,+14
6,7,Athletic Bilbao,28,18,8,4,6,22,19,+3
7,8,Celta Vigo,27,18,8,3,7,29,32,-3
8,9,Eibar SD,26,18,7,5,6,25,24,+1
9,10,Las Palmas UD,24,18,6,6,6,27,29,-2
10,11,Espanyol Barcelone,23,18,5,8,5,22,25,-3
11,12,Deportivo Alavés,22,18,5,7,6,15,18,-3
12,13,Málaga CF,21,18,5,6,7,26,31,-5
13,14,Betis Séville,21,18,6,3,9,20,30,-10
14,15,Valence CF,19,18,5,4,9,28,34,-6
15,16,Deportivo La Corogne,18,18,4,6,8,23,28,-5
16,17,CD Leganés,17,18,4,5,9,13,29,-16
17,18,Sporting Gijon,12,18,3,3,12,19,37,-18
18,19,Grenade CF,10,18,1,7,10,15,39,-24
19,20,Osasuna Pampelune,9,18,1,6,11,17,38,-21
