,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,18,9,5,3,1,15,6,+9
1,2,FC Cologne,16,10,5,1,4,15,15,0
2,3,Bayer Leverkusen,14,9,4,2,3,11,10,+1
3,4,VfB Stuttgart,13,10,3,4,3,16,16,0
4,5,VfL Wolfsbourg,12,9,3,3,3,16,12,+4
5,6,Borussia Mönchengladbach,12,9,3,3,3,8,6,+2
6,7,FC Augsburg,12,10,4,0,6,6,10,-4
7,8,Schalke 04,10,9,3,1,5,13,13,0
8,9,TSG 1899 Hoffenheim,9,9,2,3,4,11,13,-2
9,10,Eintracht Francfort,9,9,2,3,4,14,18,-4
10,11,1. FSV Mayence 05,9,10,1,6,3,11,16,-5
11,12,Hanovre 96,9,10,2,3,5,11,17,-6
12,13,Hambourg SV,9,10,2,3,5,5,11,-6
13,14,Werder Brême,8,10,2,2,6,15,30,-15
14,15,SC Fribourg,7,10,1,4,5,9,16,-7
15,16,SC Paderborn 07,6,9,1,3,5,6,20,-14
16,17,Borussia Dortmund,5,10,1,2,7,9,17,-8
17,18,Hertha Berlin,5,9,1,2,6,13,22,-9
