,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,49,18,16,1,1,63,14,+49
1,2,Atlético Madrid,48,18,15,3,0,48,9,+39
2,3,Real Madrid,46,18,15,1,2,60,16,+44
3,4,Athletic Bilbao,42,18,13,3,2,41,17,+24
4,5,Real Sociedad,37,18,11,4,3,37,17,+20
5,6,FC Séville,34,18,10,4,4,37,20,+17
6,7,Villarreal CF,30,18,8,6,4,32,21,+11
7,8,Valence CF,30,18,9,3,6,33,23,+10
8,9,Real Valladolid,27,18,6,9,3,20,16,+4
9,10,Espanyol Barcelone,25,18,7,4,7,22,21,+1
10,11,Elche CF,25,18,6,7,5,13,12,+1
11,12,Levante UD,24,18,6,6,6,17,16,+1
12,13,Rayo Vallecano,24,18,8,0,10,27,34,-7
13,14,Málaga CF,23,18,7,2,9,23,21,+2
14,15,UD Almería,23,18,6,5,7,26,31,-5
15,16,Celta Vigo,22,18,5,7,6,21,23,-2
16,17,Grenade CF,22,18,7,1,10,18,20,-2
17,18,Getafe CF,21,18,5,6,7,19,24,-5
18,19,Osasuna Pampelune,20,18,5,5,8,18,24,-6
19,20,Betis Séville,15,18,4,3,11,15,28,-13
