,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,27,12,8,3,1,23,11,+12
1,2,SSC Naples,23,12,7,2,3,22,17,+5
2,3,AS Rome,22,11,6,4,1,18,9,+9
3,4,Fiorentina,20,12,6,2,4,17,9,+8
4,5,Inter Milan,16,12,4,4,4,24,16,+8
5,6,Parme FC,16,12,4,4,4,21,18,+3
6,7,Torino FC,16,12,4,4,4,18,18,0
7,8,Genoa CFC,12,12,3,3,6,12,17,-5
8,9,Sampdoria Gênes,12,12,3,3,6,12,20,-8
9,10,Hellas Vérone,11,11,3,2,6,17,21,-4
10,11,Udinese,11,13,3,2,8,14,21,-7
11,12,Lazio Rome,11,13,2,5,6,14,23,-9
12,13,Milan AC,10,12,2,4,6,21,25,-4
13,14,Chievo Vérone,10,13,2,4,7,7,20,-13
14,15,Bologne FC,9,12,2,3,7,10,22,-12
15,16,AS Livourne Calcio,8,12,2,2,8,10,23,-13
16,17,US Sassuolo Calcio,7,12,1,4,7,10,24,-14
17,18,Cagliari,5,11,0,5,6,4,13,-9
18,19,Atalanta Bergame,4,12,1,1,10,7,21,-14
19,20,Calcio Catane,2,12,0,2,10,6,27,-21
