,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,6,2,2,0,0,7,0,+7
1,2,Toulouse FC,6,2,2,0,0,3,1,+2
2,3,FC Nantes Atlantique,6,3,2,0,1,2,1,+1
3,4,Lorient,4,2,1,1,0,4,0,+4
4,5,Girondins de Bordeaux,4,2,1,1,0,5,2,+3
5,6,AS Saint-Etienne,4,2,1,1,0,3,1,+2
6,7,Lille OSC,4,2,1,1,0,2,0,+2
7,8,Bastia SC,4,2,1,1,0,4,3,+1
8,9,FC Metz,4,2,1,1,0,3,2,+1
9,10,Stade Rennais,3,1,1,0,0,6,2,+4
10,11,Olympique de Marseille,3,2,1,0,1,4,2,+2
11,12,Lens,3,2,1,0,1,4,3,+1
12,13,Olympique Lyonnais,3,2,1,0,1,2,1,+1
13,-,Montpellier Herault SC,3,2,1,0,1,2,1,+1
14,15,OGC Nice,3,2,1,0,1,4,5,-1
15,16,AS Monaco,1,2,0,1,1,2,3,-1
16,17,Reims,1,2,0,1,1,2,4,-2
17,18,Evian Thonon Gaillard,1,2,0,1,1,0,3,-3
18,19,SM Caen,0,2,0,0,2,0,2,-2
19,20,En Avant Guingamp,0,2,0,0,2,0,3,-3
