,0,1,2,3,4,5,6,7,8,9
0,1,OGC Nice,19,7,6,1,0,17,5,+12
1,2,Paris SG,17,7,5,2,0,15,1,+14
2,3,Stade Rennais,17,7,5,2,0,11,4,+7
3,4,AS Monaco,16,6,5,1,0,22,6,+16
4,5,Olympique de Marseille,15,7,4,3,0,6,1,+5
5,6,En Avant Guingamp,14,6,4,2,0,7,3,+4
6,7,Toulouse FC,12,6,4,0,2,13,7,+6
7,8,Dijon FCO,12,7,3,3,1,14,9,+5
8,9,Olympique Lyonnais,12,6,4,0,2,13,8,+5
9,10,AS Saint-Etienne,12,7,3,3,1,9,5,+4
10,11,SM Caen,12,6,4,0,2,7,10,-3
11,12,Montpellier Herault SC,11,6,3,2,1,9,6,+3
12,13,SCO Angers,11,6,3,2,1,7,4,+3
13,14,Girondins de Bordeaux,11,6,3,2,1,7,5,+2
14,15,Bastia SC,9,7,2,3,2,5,5,0
15,16,Lille OSC,9,7,3,0,4,6,9,-3
16,17,Nancy,7,7,2,1,4,5,9,-4
17,18,Lorient,7,7,2,1,4,5,12,-7
18,19,FC Metz,7,6,2,1,3,7,16,-9
19,20,FC Nantes Atlantique,5,6,1,2,3,3,7,-4
