,0,1,2,3,4,5,6,7,8,9
0,1,Tottenham Hotspur (ANG),29,11,9,2,0,25,5,+20
1,2,Chelsea (ANG),27,10,9,0,1,28,6,+22
2,3,Burnley FC (ANG),25,12,8,1,3,20,11,+9
3,4,FC Liverpool (ANG),23,9,7,2,0,26,7,+19
4,5,FC Arsenal (ANG),23,10,7,2,1,21,10,+11
5,6,Everton (ANG),22,11,6,4,1,19,7,+12
6,7,Manchester City (ANG),21,10,6,3,1,19,10,+9
7,8,Manchester United (ANG),20,11,5,5,1,17,9,+8
8,9,Leicester City (ANG),18,11,5,3,3,16,13,+3
9,10,West Bromwich Albion (ANG),17,10,5,2,3,19,14,+5
10,11,Bournemouth (ANG),17,10,5,2,3,19,15,+4
11,12,West Ham United (ANG),17,11,5,2,4,12,16,-4
12,13,Stoke City (ANG),15,10,4,3,3,13,13,0
13,14,Southampton (ANG),15,10,4,3,3,10,11,-1
14,15,Watford (ANG),15,11,4,3,4,15,17,-2
15,16,Hull City (ANG),12,11,3,3,5,14,21,-7
16,17,Middlesbrough (ANG),11,10,3,2,5,9,10,-1
17,18,Sunderland (ANG),11,11,3,2,6,14,20,-6
18,19,Swansea City (GAL),8,11,2,2,7,14,27,-13
19,20,Crystal Palace (ANG),7,10,2,1,7,13,15,-2
