,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,37,14,12,1,1,29,10,+19
1,2,AS Rome,34,14,10,4,0,27,4,+23
2,3,SSC Naples,31,14,10,1,3,28,14,+14
3,4,Inter Milan,27,14,7,6,1,31,14,+17
4,5,Fiorentina,27,14,8,3,3,28,18,+10
5,6,Hellas Vérone,22,14,7,1,6,25,24,+1
6,7,Genoa CFC,19,14,5,4,5,15,16,-1
7,8,Milan AC,17,14,4,5,5,21,21,0
8,9,Lazio Rome,17,14,4,5,5,19,21,-2
9,-,Parme FC,17,14,4,5,5,19,21,-2
10,11,Atalanta Bergame,17,14,5,2,7,15,18,-3
11,12,Torino FC,16,14,3,7,4,23,23,0
12,13,Udinese,16,14,5,1,8,12,16,-4
13,14,Cagliari,15,14,3,6,5,15,22,-7
14,15,US Sassuolo Calcio,14,14,3,5,6,17,30,-13
15,16,Chievo Vérone,12,14,3,3,8,11,18,-7
16,17,Bologne FC,12,14,2,6,6,16,26,-10
17,18,AS Livourne Calcio,12,14,3,3,8,13,23,-10
18,19,Sampdoria Gênes,11,14,2,5,7,15,24,-9
19,20,Calcio Catane,9,14,2,3,9,10,26,-16
