,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,53,20,17,2,1,50,9,+41
1,2,Borussia Dortmund,45,20,14,3,3,52,24,+28
2,3,Hertha Berlin,35,20,10,5,5,29,21,+8
3,4,Schalke 04,33,20,10,3,7,29,26,+3
4,5,Bayer Leverkusen,32,20,9,5,6,29,21,+8
5,6,Borussia Mönchengladbach,32,20,10,2,8,40,35,+5
6,7,1. FSV Mayence 05,30,20,9,3,8,25,24,+1
7,8,VfL Wolfsbourg,27,20,7,6,7,29,28,+1
8,9,FC Cologne,26,20,6,8,6,21,26,-5
9,10,FC Ingolstadt 04,26,20,7,5,8,14,21,-7
10,11,Darmstadt 98,24,20,6,6,8,21,29,-8
11,12,VfB Stuttgart,24,20,7,3,10,31,41,-10
12,13,Hambourg SV,23,20,6,5,9,22,28,-6
13,14,FC Augsburg,21,20,5,6,9,22,28,-6
14,15,Eintracht Francfort,21,20,5,6,9,26,34,-8
15,16,Werder Brême,19,20,5,4,11,24,41,-17
16,17,TSG 1899 Hoffenheim,14,20,2,8,10,18,30,-12
17,18,Hanovre 96,14,20,4,2,14,19,35,-16
