,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,21,7,7,0,0,19,4,+15
1,2,Hellas Vérone,18,7,6,0,1,13,6,+7
2,3,AS Rome,17,7,5,2,0,14,1,+13
3,4,SSC Naples,16,7,5,1,1,14,3,+11
4,5,Fiorentina,14,7,4,2,1,16,12,+4
5,6,Inter Milan,14,7,4,2,1,12,8,+4
6,7,Atalanta Bergame,14,7,4,2,1,10,6,+4
7,8,Lazio Rome,13,7,4,1,2,12,8,+4
8,9,Udinese,13,7,4,1,2,8,6,+2
9,10,Parme FC,12,8,3,3,2,13,12,+1
10,11,Cagliari,12,7,3,3,1,11,11,0
11,12,Milan AC,11,7,3,2,2,8,7,+1
12,13,Genoa CFC,11,7,3,2,2,8,9,-1
13,14,Torino FC,10,7,2,4,1,14,10,+4
14,15,Calcio Catane,9,7,2,3,2,5,7,-2
15,16,AS Livourne Calcio,8,7,2,2,3,8,10,-2
16,17,Chievo Vérone,7,7,2,1,4,9,10,-1
17,18,Bologne FC,7,7,1,4,2,9,12,-3
18,19,US Sassuolo Calcio,7,6,2,1,3,8,16,-8
19,20,Sampdoria Gênes,5,7,1,2,4,7,13,-6
