,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),24,9,8,0,1,24,4,+20
1,2,Tottenham Hotspur (ANG),23,9,7,2,0,19,5,+14
2,3,FC Liverpool (ANG),20,8,6,2,0,25,7,+18
3,4,FC Arsenal (ANG),20,9,6,2,1,19,10,+9
4,5,Burnley FC (ANG),19,10,6,1,3,15,10,+5
5,6,Manchester City (ANG),18,9,5,3,1,17,9,+8
6,7,Manchester United (ANG),16,9,4,4,1,14,7,+7
7,8,Everton (ANG),16,9,4,4,1,12,7,+5
8,9,Bournemouth (ANG),16,9,5,1,3,16,12,+4
9,10,Leicester City (ANG),15,9,4,3,2,15,10,+5
10,11,Southampton (ANG),15,9,4,3,2,9,9,0
11,12,West Bromwich Albion (ANG),14,9,4,2,3,16,13,+3
12,13,Watford (ANG),14,9,4,2,3,14,13,+1
13,14,West Ham United (ANG),14,9,4,2,3,9,14,-5
14,15,Stoke City (ANG),12,9,3,3,3,11,13,-2
15,16,Middlesbrough (ANG),10,9,3,1,5,9,10,-1
16,17,Sunderland (ANG),10,9,3,1,5,11,15,-4
17,18,Swansea City (GAL),8,9,2,2,5,14,20,-6
18,19,Hull City (ANG),8,9,2,2,5,9,18,-9
19,20,Crystal Palace (ANG),7,9,2,1,6,12,13,-1
