,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,6,2,2,0,0,7,2,+5
1,2,Juventus Turin,6,2,2,0,0,5,2,+3
2,3,Genoa CFC,6,2,2,0,0,4,1,+3
3,4,Bologne FC,6,2,2,0,0,3,1,+2
4,5,Chievo Vérone,4,2,1,1,0,3,1,+2
5,6,Torino FC,3,1,1,0,0,5,1,+4
6,7,SSC Naples,3,1,1,0,0,4,2,+2
7,8,Udinese,3,1,1,0,0,2,0,+2
8,9,Sampdoria Gênes,3,1,1,0,0,2,1,+1
9,10,Fiorentina,3,1,1,0,0,1,0,+1
10,11,Atalanta Bergame,3,2,1,0,1,5,5,0
11,12,Milan AC,3,2,1,0,1,3,3,0
12,13,Empoli FC,3,2,1,0,1,2,2,0
13,14,Cagliari,1,1,0,1,0,2,2,0
14,15,Inter Milan,1,1,0,1,0,1,1,0
15,16,Pescara Calcio,1,2,0,1,1,3,4,-1
16,17,Lazio Rome,0,1,0,0,1,0,1,-1
17,18,Crotone,0,1,0,0,1,1,3,-2
18,19,US Sassuolo Calcio,0,1,0,0,1,0,3,-3
19,20,US Palerme,0,2,0,0,2,0,4,-4
