,0,1,2,3,4,5,6,7,8,9
0,1,FC Ingolstadt 04,9,3,3,0,0,3,0,+3
1,2,Borussia Dortmund,7,3,2,1,0,9,3,+6
2,3,Bayern Munich,6,2,2,0,0,5,1,+4
3,4,Schalke 04,6,3,2,0,1,4,3,+1
4,5,Hambourg SV,6,4,2,0,2,5,7,-2
5,6,Werder Brême,4,3,1,1,1,5,4,+1
6,7,Darmstadt 98,4,2,1,1,0,2,1,+1
7,8,Eintracht Francfort,4,4,1,1,2,5,5,0
8,9,VfB Stuttgart,3,3,1,0,2,6,6,0
9,10,1. FSV Mayence 05,3,3,1,0,2,3,4,-1
10,11,Hertha Berlin,3,3,1,0,2,2,5,-3
11,12,FC Cologne,3,3,1,0,2,5,9,-4
12,13,Bayer Leverkusen,3,3,1,0,2,1,6,-5
13,14,VfL Wolfsbourg,2,3,0,2,1,2,6,-4
14,15,FC Augsburg,1,3,0,1,2,4,7,-3
15,16,TSG 1899 Hoffenheim,1,3,0,1,2,2,5,-3
16,17,Hanovre 96,1,3,0,1,2,2,7,-5
17,18,Borussia Mönchengladbach,0,3,0,0,3,1,7,-6
