,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,74,30,24,2,4,60,20,+40
1,2,AS Rome,68,30,22,2,6,66,26,+40
2,3,SSC Naples,64,30,19,7,4,69,33,+36
3,4,Lazio Rome,60,30,18,6,6,52,31,+21
4,5,Atalanta Bergame,58,30,18,4,8,51,33,+18
5,6,Inter Milan,55,30,17,4,9,56,33,+23
6,7,Milan AC,54,30,16,6,8,43,33,+10
7,8,Fiorentina,51,30,14,9,7,47,37,+10
8,9,Sampdoria Gênes,44,30,12,8,10,37,35,+2
9,10,Torino FC,41,30,10,11,9,56,50,+6
10,11,Chievo Vérone,38,30,11,5,14,35,43,-8
11,12,Udinese,37,30,10,7,13,38,40,-2
12,13,Cagliari,35,30,10,5,15,39,59,-20
13,14,Bologne FC,34,30,9,7,14,29,43,-14
14,15,US Sassuolo Calcio,31,30,9,4,17,37,48,-11
15,16,Genoa CFC,29,30,7,8,15,30,48,-18
16,17,Empoli FC,22,30,5,7,18,17,48,-31
17,18,Crotone,17,30,4,5,21,23,50,-27
18,19,US Palerme,15,30,3,6,21,25,63,-38
19,20,Pescara Calcio,13,30,2,7,21,30,67,-37
