,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,102,38,33,3,2,80,23,+57
1,2,AS Rome,85,38,26,7,5,72,25,+47
2,3,SSC Naples,78,38,23,9,6,77,39,+38
3,4,Fiorentina,65,38,19,8,11,65,44,+21
4,5,Inter Milan,60,38,15,15,8,62,39,+23
5,6,Parme FC,58,38,15,13,10,58,46,+12
6,7,Torino FC,57,38,15,12,11,58,48,+10
7,8,Milan AC,57,38,16,9,13,57,49,+8
8,9,Lazio Rome,56,38,15,11,12,54,54,0
9,10,Hellas Vérone,54,38,16,6,16,62,68,-6
10,11,Atalanta Bergame,50,38,15,5,18,43,51,-8
11,12,Sampdoria Gênes,45,38,12,9,17,48,62,-14
12,13,Genoa CFC,44,38,11,11,16,41,50,-9
13,14,Udinese,44,38,12,8,18,46,57,-11
14,15,Cagliari,39,38,9,12,17,34,53,-19
15,16,Chievo Vérone,36,38,10,6,22,34,54,-20
16,17,US Sassuolo Calcio,34,38,9,7,22,43,72,-29
17,18,Calcio Catane,32,38,8,8,22,34,66,-32
18,19,Bologne FC,29,38,5,14,19,28,58,-30
19,20,AS Livourne Calcio,25,38,6,7,25,39,77,-38
