,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),56,27,16,8,3,49,29,+20
1,2,Tottenham Hotspur (ANG),54,27,15,9,3,49,21,+28
2,3,FC Arsenal (ANG),51,27,15,6,6,43,26,+17
3,4,Manchester City (ANG),48,27,14,6,7,49,29,+20
4,5,Manchester United (ANG),44,27,12,8,7,36,26,+10
5,6,West Ham United (ANG),43,27,11,10,6,41,31,+10
6,7,FC Liverpool (ANG),41,27,11,8,8,42,36,+6
7,8,Southampton (ANG),40,27,11,7,9,35,26,+9
8,9,Stoke City (ANG),39,27,11,6,10,29,33,-4
9,10,Watford (ANG),37,27,10,7,10,29,28,+1
10,11,Chelsea (ANG),36,27,9,9,9,40,37,+3
11,12,Everton (ANG),35,27,8,11,8,46,39,+7
12,13,West Bromwich Albion (ANG),35,27,9,8,10,27,34,-7
13,14,Crystal Palace (ANG),32,27,9,5,13,29,35,-6
14,15,Bournemouth (ANG),29,27,7,8,12,30,44,-14
15,16,Swansea City (GAL),27,27,6,9,12,25,36,-11
16,17,Newcastle United (ANG),25,27,6,7,14,28,50,-22
17,18,Norwich City (ANG),24,27,6,6,15,30,51,-21
18,19,Sunderland (ANG),23,27,6,5,16,32,51,-19
19,20,Aston Villa (ANG),16,27,3,7,17,21,48,-27
