,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,69,27,22,3,2,74,22,+52
1,2,Atlético Madrid,61,27,19,4,4,39,11,+28
2,3,Real Madrid,57,27,17,6,4,74,26,+48
3,4,Villarreal CF,53,27,15,8,4,33,18,+15
4,5,FC Séville,44,27,12,8,7,38,28,+10
5,6,Celta Vigo,42,27,12,6,9,39,44,-5
6,7,Athletic Bilbao,41,27,12,5,10,42,36,+6
7,8,Eibar SD,36,27,10,6,11,40,36,+4
8,9,Valence CF,34,27,8,10,9,32,30,+2
9,10,Real Sociedad,34,27,9,7,11,36,38,-2
10,11,Málaga CF,32,27,8,8,11,24,25,-1
11,12,Deportivo La Corogne,32,27,6,14,7,34,36,-2
12,13,Betis Séville,31,27,7,10,10,24,36,-12
13,14,Espanyol Barcelone,28,27,8,4,15,26,53,-27
14,15,Las Palmas UD,27,27,7,6,14,29,40,-11
15,16,Getafe CF,26,27,7,5,15,26,44,-18
16,17,Rayo Vallecano,26,27,6,8,13,37,58,-21
17,18,Grenade CF,26,27,7,5,15,29,51,-22
18,19,Sporting Gijon,24,27,6,6,15,30,48,-18
19,20,Levante UD,20,27,5,5,17,25,51,-26
