,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),27,9,9,0,0,24,5,+19
1,2,Chelsea (ANG),19,9,6,1,2,18,7,+11
2,3,Manchester United (ANG),17,9,5,2,2,17,9,+8
3,4,FC Liverpool (ANG),17,9,5,2,2,24,17,+7
4,5,Burnley FC (ANG),15,9,4,3,2,9,9,0
5,6,Watford (ANG),13,9,4,1,4,16,13,+3
6,7,Tottenham Hotspur (ANG),13,9,4,1,4,15,12,+3
7,8,Leicester City (ANG),13,9,3,4,2,16,14,+2
8,9,FC Arsenal (ANG),9,9,2,3,4,9,13,-4
9,10,Bournemouth (ANG),8,9,2,2,5,6,11,-5
10,11,Brighton & Hove Albion FC (ANG),7,9,2,1,6,5,11,-6
11,12,Everton (ANG),7,9,1,4,4,7,17,-10
12,13,Huddersfield Town (ANG),7,9,2,1,6,7,19,-12
13,14,Southampton (ANG),6,8,1,3,4,5,10,-5
14,15,West Bromwich Albion (ANG),6,9,1,3,5,4,10,-6
15,16,West Ham United (ANG),6,10,1,3,6,9,21,-12
16,17,Swansea City (GAL),5,9,1,2,6,5,11,-6
17,18,Newcastle United (ANG),5,9,1,2,6,7,15,-8
18,19,Crystal Palace (ANG),5,9,1,2,6,3,13,-10
19,20,Stoke City (ANG),5,9,1,2,6,9,21,-12
