,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,15,5,5,0,0,11,3,+8
1,2,Fiorentina,13,5,4,1,0,7,1,+6
2,3,Juventus Turin,12,4,4,0,0,10,1,+9
3,4,Calcio Catane,10,5,3,1,1,7,4,+3
4,5,Lazio Rome,9,4,3,0,1,8,4,+4
5,6,Parme FC,8,4,2,2,0,6,3,+3
6,7,Chievo Vérone,7,5,2,1,2,6,7,-1
7,8,Udinese,7,4,2,1,1,4,5,-1
8,9,Sienne  ,6,5,1,3,1,4,4,0
9,10,Milan AC,6,5,2,0,3,3,3,0
10,11,Inter Milan,6,4,2,0,2,5,6,-1
11,12,Atalanta Bergame  ,6,4,2,0,2,4,7,-3
12,13,AS Rome,5,5,1,2,2,9,9,0
13,14,US Palerme,5,4,1,2,1,5,5,0
14,15,Genoa CFC,5,5,1,2,2,7,9,-2
15,16,Bologne FC,4,4,1,1,2,7,7,0
16,17,Sampdoria Gênes  ,4,4,1,1,2,3,4,-1
17,18,Torino FC  ,4,5,1,1,3,4,6,-2
18,19,Cagliari,4,4,1,1,2,3,6,-3
19,20,Pescara Calcio,4,5,1,1,3,3,9,-6
