,0,1,2,3,4,5,6,7,8,9
0,1,OGC Nice,43,18,13,4,1,34,13,+21
1,2,AS Monaco,39,18,12,3,3,54,19,+35
2,3,Paris SG,36,18,11,3,4,33,15,+18
3,4,Olympique Lyonnais,34,18,11,1,6,35,19,+16
4,5,En Avant Guingamp,29,18,8,5,5,23,17,+6
5,6,Olympique de Marseille,27,18,7,6,5,20,18,+2
6,7,Stade Rennais,27,18,8,3,7,19,22,-3
7,8,Toulouse FC,26,18,7,5,6,22,19,+3
8,9,AS Saint-Etienne,25,18,6,7,5,18,16,+2
9,10,Girondins de Bordeaux,24,18,6,6,6,20,26,-6
10,11,Montpellier Herault SC,22,18,5,7,6,28,30,-2
11,12,Bastia SC,20,18,5,5,8,16,21,-5
12,13,Lille OSC,20,18,6,2,10,17,24,-7
13,14,Nancy,20,18,5,5,8,15,23,-8
14,15,SCO Angers,19,18,5,4,9,15,22,-7
15,16,FC Nantes Atlantique,19,18,5,4,9,12,26,-14
16,17,SM Caen,18,18,5,3,10,19,31,-12
17,18,FC Metz,18,18,5,3,10,16,37,-21
18,19,Dijon FCO,16,18,3,7,8,24,29,-5
19,20,Lorient,15,18,4,3,11,20,33,-13
