,0,1,2,3,4,5,6,7,8,9
0,1,Tottenham Hotspur (ANG),44,16,14,2,0,39,8,+31
1,2,Chelsea (ANG),42,16,14,0,2,43,14,+29
2,3,Everton (ANG),37,16,11,4,1,38,12,+26
3,4,FC Liverpool (ANG),37,16,11,4,1,41,16,+25
4,5,FC Arsenal (ANG),36,16,11,3,2,32,15,+17
5,6,Burnley FC (ANG),32,16,10,2,4,23,14,+9
6,7,Manchester City (ANG),31,16,8,7,1,27,15,+12
7,8,Leicester City (ANG),30,16,9,3,4,26,18,+8
8,9,West Bromwich Albion (ANG),29,16,9,2,5,27,19,+8
9,10,Manchester United (ANG),27,16,6,9,1,21,11,+10
10,11,Watford (ANG),25,16,7,4,5,24,23,+1
11,12,Hull City (ANG),25,16,7,4,5,25,26,-1
12,13,Bournemouth (ANG),24,16,7,3,6,27,26,+1
13,14,Stoke City (ANG),23,16,6,5,5,20,19,+1
14,15,Southampton (ANG),23,16,6,5,5,17,17,0
15,16,West Ham United (ANG),21,16,6,3,7,18,27,-9
16,17,Swansea City (GAL),18,16,5,3,8,22,33,-11
17,18,Middlesbrough (ANG),17,16,4,5,7,13,17,-4
18,19,Crystal Palace (ANG),16,16,5,1,10,18,21,-3
19,20,Sunderland (ANG),13,16,3,4,9,14,29,-15
