,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,27,11,8,3,0,27,3,+24
1,2,VfL Wolfsbourg,23,11,7,2,2,22,9,+13
2,3,Borussia Mönchengladbach,20,11,5,5,1,15,6,+9
3,4,Hanovre 96,19,11,6,1,4,9,11,-2
4,5,TSG 1899 Hoffenheim,17,11,4,5,2,17,14,+3
5,6,Bayer Leverkusen,17,11,4,5,2,17,15,+2
6,7,FC Augsburg,15,11,5,0,6,14,12,+2
7,8,1. FSV Mayence 05,15,11,3,6,2,13,12,+1
8,9,SC Paderborn 07,15,11,4,3,4,16,16,0
9,10,FC Cologne,15,11,4,3,4,11,11,0
10,11,Schalke 04,14,11,4,2,5,14,15,-1
11,12,Eintracht Francfort,12,11,3,3,5,17,23,-6
12,13,SC Fribourg,11,11,2,5,4,11,14,-3
13,14,Hertha Berlin,11,11,3,2,6,15,21,-6
14,15,Borussia Dortmund,10,11,3,1,7,12,17,-5
15,16,Werder Brême,10,11,2,4,5,14,24,-10
16,17,Hambourg SV,9,11,2,3,6,4,14,-10
17,18,VfB Stuttgart,9,11,2,3,6,14,25,-11
