,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,20,9,6,2,1,22,11,+11
1,2,SSC Naples,18,9,5,3,1,19,8,+11
2,3,Fiorentina,18,9,6,0,3,16,8,+8
3,4,Inter Milan,18,9,5,3,1,9,7,+2
4,5,Lazio Rome,18,9,6,0,3,14,13,+1
5,6,US Sassuolo Calcio,15,9,4,3,2,12,10,+2
6,7,Sampdoria Gênes,14,9,4,2,3,17,13,+4
7,8,Torino FC,14,9,4,2,3,13,12,+1
8,9,Atalanta Bergame,14,9,4,2,3,11,10,+1
9,10,Milan AC,13,9,4,1,4,11,15,-4
10,11,Chievo Vérone,12,9,3,3,3,13,9,+4
11,12,Juventus Turin,12,9,3,3,3,11,8,+3
12,13,US Palerme,11,9,3,2,4,11,13,-2
13,14,Udinese,11,9,3,2,4,9,11,-2
14,15,Empoli FC,10,9,3,1,5,10,14,-4
15,16,Genoa CFC,10,9,3,1,5,7,11,-4
16,17,Frosinone Calcio,7,9,2,1,6,6,11,-5
17,18,Bologne FC,6,9,2,0,7,6,14,-8
18,19,Hellas Vérone,5,9,0,5,4,8,15,-7
19,20,Carpi FC 1909,5,9,1,2,6,9,21,-12
