,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,25,12,7,4,1,19,6,+13
1,2,Fiorentina,21,12,6,3,3,20,13,+7
2,3,SSC Naples,21,12,6,3,3,16,13,+3
3,4,AS Rome,21,11,6,3,2,13,10,+3
4,5,Genoa CFC,18,11,5,3,3,18,14,+4
5,6,Lazio Rome,16,12,4,4,4,17,14,+3
6,7,Inter Milan,14,12,3,5,4,13,16,-3
7,8,Torino FC,14,11,4,2,5,12,15,-3
8,9,Sampdoria Gênes,14,12,3,5,4,13,17,-4
9,10,Chievo Vérone,14,11,4,2,5,8,12,-4
10,11,US Sassuolo Calcio,14,12,3,5,4,16,22,-6
11,12,Milan AC,12,11,2,6,3,17,19,-2
12,13,Udinese,12,11,3,3,5,10,17,-7
13,14,Cagliari,11,12,2,5,5,18,22,-4
14,15,Empoli FC,10,11,1,7,3,12,15,-3
15,16,Atalanta Bergame,10,12,2,4,6,7,15,-8
16,17,Hellas Vérone,10,12,2,4,6,12,25,-13
17,18,US Palerme,8,11,1,5,5,16,24,-8
18,19,AC Cesena,5,11,1,2,8,9,22,-13
19,20,Parme FC  ,4,11,1,1,9,8,26,-18
