,0,1,2,3,4,5,6,7,8,9
0,1,VfL Wolfsbourg,32,12,10,2,0,27,8,+19
1,2,Bayern Munich,31,11,10,1,0,36,3,+33
2,3,Schalke 04,25,12,7,4,1,19,10,+9
3,4,Borussia Mönchengladbach,24,11,7,3,1,20,10,+10
4,5,FC Augsburg,23,11,7,2,2,24,16,+8
5,6,Werder Brême,21,11,6,3,2,20,13,+7
6,7,TSG 1899 Hoffenheim,20,11,6,2,3,22,18,+4
7,8,Bayer Leverkusen,18,11,4,6,1,22,15,+7
8,9,Eintracht Francfort,18,11,5,3,3,23,21,+2
9,10,1. FSV Mayence 05,16,11,4,4,3,17,11,+6
10,11,Hanovre 96,16,10,5,1,4,12,13,-1
11,12,Hambourg SV,15,11,4,3,4,10,12,-2
12,13,Borussia Dortmund,14,10,4,2,4,13,12,+1
13,14,SC Paderborn 07,13,11,3,4,4,15,20,-5
14,15,Hertha Berlin,13,11,4,1,6,11,18,-7
15,16,SC Fribourg,12,11,2,6,3,13,15,-2
16,17,FC Cologne,9,11,1,6,4,5,9,-4
17,18,VfB Stuttgart,5,11,1,2,8,6,22,-16
