,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,24,8,8,0,0,27,6,+21
1,2,FC Barcelone,22,8,7,1,0,25,7,+18
2,3,Real Madrid,20,8,6,2,0,24,5,+19
3,4,Málaga CF,16,8,5,1,2,20,7,+13
4,5,Levante UD,16,8,5,1,2,15,11,+4
5,6,Valence CF,16,8,5,1,2,16,13,+3
6,7,Real Sociedad,14,8,4,2,2,11,4,+7
7,8,Athletic Bilbao,14,8,4,2,2,11,9,+2
8,9,FC Séville,13,8,4,1,3,14,11,+3
9,10,Getafe CF,13,8,4,1,3,10,12,-2
10,11,Rayo Vallecano,13,8,4,1,3,8,12,-4
11,12,Real Valladolid,12,8,3,3,2,15,9,+6
12,13,Celta Vigo,12,8,3,3,2,9,6,+3
13,14,Betis Séville,12,8,4,0,4,10,10,0
14,15,Real Majorque,10,8,3,1,4,9,14,-5
15,16,Osasuna Pampelune,9,8,2,3,3,7,5,+2
16,17,Real Saragosse,9,8,3,0,5,10,10,0
17,18,Deportivo La Corogne,8,8,2,2,4,10,13,-3
18,19,Grenade CF,7,8,1,4,3,6,8,-2
19,20,Espanyol Barcelone,6,8,1,3,4,9,15,-6
