,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,18,9,6,0,3,14,8,+6
1,2,Atalanta Bergame,17,10,5,2,3,15,10,+5
2,3,Milan AC,16,9,5,1,3,13,11,+2
3,4,SSC Naples,15,9,4,3,2,18,10,+8
4,5,Lazio Rome,15,9,4,3,2,14,13,+1
5,6,AS Rome,14,10,4,2,4,13,11,+2
6,7,Fiorentina,13,10,4,1,5,19,18,+1
7,8,Inter Milan,13,10,4,1,5,11,14,-3
8,9,Udinese,11,9,3,2,4,10,12,-2
9,10,Chievo Vérone,10,9,3,1,5,8,11,-3
10,11,Torino FC,9,10,2,3,5,15,17,-2
11,12,US Palerme,9,10,2,3,5,12,18,-6
12,13,Genoa CFC,7,9,2,1,6,6,14,-8
13,14,Empoli FC,6,9,1,3,5,5,11,-6
14,15,Sampdoria Gênes,6,10,1,3,6,10,18,-8
15,16,Bologne FC,6,9,1,3,5,8,18,-10
16,17,US Sassuolo Calcio,5,10,1,2,7,15,22,-7
17,18,Pescara Calcio,5,9,1,2,6,9,17,-8
18,19,Cagliari,4,10,1,1,8,7,24,-17
19,20,Crotone,1,10,0,1,9,5,20,-15
