,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),35,13,11,2,0,27,5,+22
1,2,Manchester United (ANG),31,13,10,1,2,28,10,+18
2,3,FC Arsenal (ANG),27,12,8,3,1,28,11,+17
3,4,Manchester City (ANG),27,13,8,3,2,26,12,+14
4,5,Swansea City (GAL),25,14,7,4,3,19,15,+4
5,6,Southampton (ANG),24,14,7,3,4,24,10,+14
6,7,West Ham United (ANG),24,13,7,3,3,20,11,+9
7,8,Tottenham Hotspur (ANG),24,14,7,3,4,22,17,+5
8,9,FC Liverpool (ANG),23,13,6,5,2,20,13,+7
9,10,Queens Park Rangers (ANG),19,13,5,4,4,18,16,+2
10,11,Newcastle United (ANG),19,12,5,4,3,18,17,+1
11,12,Stoke City (ANG),17,12,5,2,5,16,17,-1
12,13,Everton (ANG),16,13,3,7,3,19,18,+1
13,14,Hull City (ANG),15,13,4,3,6,14,16,-2
14,15,West Bromwich Albion (ANG),15,13,4,3,6,16,19,-3
15,16,Burnley FC (ANG),14,13,3,5,5,13,18,-5
16,17,Sunderland (ANG),13,14,2,7,5,12,18,-6
17,18,Crystal Palace (ANG),12,13,3,3,7,14,19,-5
18,19,Aston Villa (ANG),11,13,2,5,6,9,17,-8
19,20,Leicester City (ANG),10,12,2,4,6,13,17,-4
