,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),59,24,19,2,3,59,31,+28
1,2,Manchester City (ANG),52,24,15,7,2,45,19,+26
2,3,Chelsea (ANG),46,24,13,7,4,49,24,+25
3,4,Tottenham Hotspur (ANG),42,24,12,6,6,41,29,+12
4,5,Everton (ANG),41,24,10,11,3,37,27,+10
5,6,FC Arsenal (ANG),38,24,10,8,6,48,29,+19
6,7,FC Liverpool (ANG),35,24,9,8,7,42,30,+12
7,8,Swansea City (GAL),34,24,8,10,6,34,27,+7
8,9,West Bromwich Albion (ANG),34,24,10,4,10,34,34,0
9,10,Stoke City (ANG),30,24,6,12,6,24,29,-5
10,11,Sunderland (ANG),29,24,7,8,9,27,31,-4
11,12,Fulham (ANG),28,24,7,7,10,36,41,-5
12,13,West Ham United (ANG),27,24,7,6,11,27,36,-9
13,14,Norwich City (ANG),27,24,6,9,9,25,40,-15
14,15,Newcastle United (ANG),24,24,6,6,12,30,42,-12
15,16,Southampton (ANG),23,24,5,8,11,31,42,-11
16,17,Reading FC (ANG),20,24,4,8,12,30,45,-15
17,18,Wigan Athletic (ANG),20,24,5,5,14,27,45,-18
18,19,Aston Villa (ANG),20,24,4,8,12,20,46,-26
19,20,Queens Park Rangers (ANG),16,24,2,10,12,18,37,-19
