,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,35,13,11,2,0,34,9,+25
1,2,Inter Milan,33,13,10,3,0,25,9,+16
2,3,Juventus Turin,31,13,10,1,2,37,14,+23
3,4,Lazio Rome,31,13,10,1,2,35,14,+21
4,5,AS Rome,31,13,10,1,2,24,9,+15
5,6,Sampdoria Gênes,27,13,8,3,2,28,16,+12
6,7,Milan AC,19,13,6,1,6,19,18,+1
7,8,Torino FC,18,13,4,6,3,18,20,-2
8,9,Fiorentina,17,13,5,2,6,22,18,+4
9,10,Bologne FC,17,13,5,2,6,14,17,-3
10,11,Chievo Vérone,17,13,4,5,4,15,20,-5
11,12,Atalanta Bergame,16,13,4,4,5,19,18,+1
12,13,Cagliari,15,13,5,0,8,12,21,-9
13,14,Udinese,12,13,4,0,9,18,26,-8
14,15,Crotone,12,13,3,3,7,11,24,-13
15,16,US Sassuolo Calcio,11,13,3,2,8,8,22,-14
16,17,SPAL Ferrara,10,13,2,4,7,11,21,-10
17,18,Genoa CFC,9,13,2,3,8,11,19,-8
18,19,Hellas Vérone,6,13,1,3,9,10,29,-19
19,20,Benevento Calcio,0,13,0,0,13,6,33,-27
