,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,33,11,11,0,0,32,5,+27
1,2,Borussia Mönchengladbach,26,12,8,2,2,27,12,+15
2,3,VfL Wolfsbourg,25,11,8,1,2,24,10,+14
3,4,Bayer Leverkusen,25,11,8,1,2,26,13,+13
4,5,Schalke 04,23,11,7,2,2,22,13,+9
5,6,Borussia Dortmund,22,11,7,1,3,28,12,+16
6,7,Hanovre 96,21,11,6,3,2,20,16,+4
7,8,1. FSV Mayence 05,20,11,6,2,3,16,12,+4
8,9,FC Augsburg,19,10,6,1,3,18,14,+4
9,10,Hertha Berlin,16,11,5,1,5,16,13,+3
10,11,TSG 1899 Hoffenheim,14,11,3,5,3,27,23,+4
11,12,Werder Brême,13,11,3,4,4,12,24,-12
12,13,Eintracht Francfort,11,11,2,5,4,14,14,0
13,14,FC Nuremberg,11,11,2,5,4,11,17,-6
14,15,Hambourg SV,10,11,3,1,7,16,23,-7
15,16,Eintracht Braunschweig,10,11,3,1,7,10,18,-8
16,17,SC Fribourg,10,11,2,4,5,13,22,-9
17,18,VfB Stuttgart,9,11,2,3,6,17,20,-3
