,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,36,16,12,0,4,33,17,+16
1,2,AS Monaco,31,15,9,4,2,35,15,+20
2,3,OGC Nice,27,15,7,6,2,17,13,+4
3,4,Olympique Lyonnais,21,16,6,3,7,26,20,+6
4,5,Girondins de Bordeaux,20,15,5,5,5,22,21,+1
5,6,Lille OSC,19,16,5,4,7,13,17,-4
6,7,FC Nantes Atlantique,19,15,5,4,6,16,23,-7
7,8,AS Saint-Etienne,17,16,4,5,7,14,17,-3
8,9,Olympique de Marseille,13,15,3,4,8,18,26,-8
9,10,Toulouse FC,13,16,2,7,7,6,17,-11
10,11,SCO Angers,13,16,4,1,11,12,28,-16
11,12,FC Metz,12,15,3,3,9,9,29,-20
12,13,En Avant Guingamp,11,16,2,5,9,17,29,-12
13,14,Nancy,11,16,2,5,9,6,22,-16
14,15,Stade Rennais,10,15,1,7,7,8,22,-14
15,16,Dijon FCO,9,16,1,6,9,18,31,-13
16,17,SM Caen,9,16,2,3,11,11,25,-14
17,18,Lorient,8,15,2,2,11,15,35,-20
18,19,Montpellier Herault SC,7,15,1,4,10,18,39,-21
19,20,Bastia SC,7,15,2,1,12,10,31,-21
