,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),28,13,8,4,1,28,20,+8
1,2,Manchester United (ANG),27,13,8,3,2,19,9,+10
2,3,Manchester City (ANG),26,13,8,2,3,27,13,+14
3,4,FC Arsenal (ANG),26,13,8,2,3,23,11,+12
4,5,Tottenham Hotspur (ANG),24,13,6,6,1,24,11,+13
5,6,West Ham United (ANG),21,13,6,3,4,24,20,+4
6,7,Everton (ANG),20,13,5,5,3,24,16,+8
7,8,Southampton (ANG),20,13,5,5,3,19,14,+5
8,9,FC Liverpool (ANG),20,13,5,5,3,17,15,+2
9,10,Crystal Palace (ANG),19,13,6,1,6,14,13,+1
10,11,Stoke City (ANG),19,13,5,4,4,11,12,-1
11,12,West Bromwich Albion (ANG),17,13,5,2,6,12,17,-5
12,13,Watford (ANG),16,13,4,4,5,12,14,-2
13,14,Swansea City (GAL),14,13,3,5,5,14,18,-4
14,15,Chelsea (ANG),14,13,4,2,7,17,23,-6
15,16,Norwich City (ANG),12,13,3,3,7,16,24,-8
16,17,Newcastle United (ANG),10,13,2,4,7,13,25,-12
17,18,Sunderland (ANG),9,13,2,3,8,14,26,-12
18,19,Bournemouth (ANG),9,13,2,3,8,14,27,-13
19,20,Aston Villa (ANG),5,13,1,2,10,10,24,-14
