,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),25,12,7,4,1,23,13,+10
1,2,FC Arsenal (ANG),21,12,6,3,3,21,15,+6
2,3,Tottenham Hotspur (ANG),20,11,5,5,1,19,10,+9
3,4,West Ham United (ANG),19,12,5,4,3,18,14,+4
4,5,Manchester United (ANG),18,12,5,3,4,16,16,0
5,6,FC Liverpool (ANG),18,12,5,3,4,16,17,-1
6,7,Crystal Palace (ANG),17,11,5,2,4,11,12,-1
7,8,Everton (ANG),16,11,3,7,1,16,12,+4
8,9,Manchester City (ANG),16,11,4,4,3,12,11,+1
9,10,Stoke City (ANG),16,12,4,4,4,11,15,-4
10,11,Watford (ANG),15,11,4,3,4,14,15,-1
11,12,Southampton (ANG),13,11,3,4,4,10,11,-1
12,13,West Bromwich Albion (ANG),13,11,3,4,4,8,13,-5
13,14,Chelsea (ANG),12,11,3,3,5,12,15,-3
14,15,Bournemouth (ANG),12,12,3,3,6,13,22,-9
15,16,Swansea City (GAL),9,11,2,3,6,10,15,-5
16,17,Norwich City (ANG),8,12,2,2,8,12,28,-16
17,18,Newcastle United (ANG),7,11,2,1,8,6,23,-17
18,19,Sunderland (ANG),7,12,2,1,9,15,34,-19
19,20,Aston Villa (ANG),6,12,1,3,8,10,24,-14
