,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,30,11,10,0,1,37,16,+21
1,2,Betis Séville,19,9,6,1,2,17,17,0
2,3,Real Madrid,17,11,5,2,4,22,12,+10
3,4,Atlético Madrid,14,9,4,2,3,10,12,-2
4,5,Real Saragosse,13,11,4,1,6,10,18,-8
5,6,Málaga CF,12,9,3,3,3,5,4,+1
6,7,Rayo Vallecano,12,10,4,0,6,13,23,-10
7,8,Getafe CF,11,10,3,2,5,12,16,-4
8,9,Levante UD,11,11,3,2,6,6,17,-11
9,10,Real Valladolid,10,9,3,1,5,8,12,-4
10,11,Grenade CF,10,10,3,1,6,9,19,-10
11,12,Real Sociedad,8,9,2,2,5,14,19,-5
12,13,Valence CF,8,9,2,2,5,5,12,-7
13,14,Athletic Bilbao,8,10,2,2,6,12,27,-15
14,15,FC Séville,7,11,1,4,6,9,18,-9
15,16,Espanyol Barcelone,6,9,1,3,5,8,15,-7
16,17,Real Majorque,6,11,1,3,7,10,21,-11
17,18,Osasuna Pampelune,5,9,1,2,6,6,13,-7
18,19,Deportivo La Corogne,5,11,0,5,6,13,29,-16
19,20,Celta Vigo,4,11,1,1,9,8,18,-10
