,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,33,11,11,0,0,29,6,+23
1,2,AS Rome,30,10,10,0,0,28,7,+21
2,3,SSC Naples,26,11,8,2,1,27,13,+14
3,4,Lazio Rome,25,11,8,1,2,21,9,+12
4,5,Inter Milan,23,10,7,2,1,22,9,+13
5,6,Milan AC,23,11,7,2,2,17,11,+6
6,7,Cagliari,22,10,7,1,2,24,20,+4
7,8,Torino FC,21,10,6,3,1,23,12,+11
8,9,Atalanta Bergame,21,10,7,0,3,17,12,+5
9,10,Fiorentina,20,10,5,5,0,13,8,+5
10,11,Sampdoria Gênes,18,10,5,3,2,12,8,+4
11,12,Genoa CFC,17,11,4,5,2,17,11,+6
12,13,Bologne FC,17,11,5,2,4,11,8,+3
13,14,US Sassuolo Calcio,16,10,5,1,4,13,12,+1
14,15,Chievo Vérone,15,11,4,3,4,12,16,-4
15,16,Udinese,14,11,4,2,5,15,15,0
16,17,Empoli FC,14,11,4,2,5,7,15,-8
17,18,Crotone,8,10,2,2,6,9,16,-7
18,19,Pescara Calcio,4,11,0,4,7,7,21,-14
19,20,US Palerme,1,10,0,1,9,4,19,-15
