,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,36,16,11,3,2,27,13,+14
1,2,AS Rome,31,15,9,4,2,23,10,+13
2,3,SSC Naples,30,15,9,3,3,28,20,+8
3,4,Fiorentina,25,16,7,4,5,20,12,+8
4,5,Parme FC,22,16,6,4,6,29,25,+4
5,6,Inter Milan,21,15,5,6,4,28,18,+10
6,7,Sampdoria Gênes,18,15,5,3,7,16,24,-8
7,8,Milan AC,17,16,4,5,7,26,27,-1
8,9,Lazio Rome,17,16,4,5,7,17,25,-8
9,10,Torino FC,16,15,4,4,7,19,22,-3
10,11,Genoa CFC,14,16,3,5,8,15,24,-9
11,12,Atalanta Bergame,14,16,4,2,10,13,23,-10
12,13,Hellas Vérone,14,15,4,2,9,20,31,-11
13,14,Udinese,12,16,3,3,10,16,27,-11
14,15,Bologne FC,10,15,2,4,9,11,27,-16
15,16,Chievo Vérone,10,16,2,4,10,9,28,-19
16,17,US Sassuolo Calcio,8,15,1,5,9,12,28,-16
17,18,AS Livourne Calcio,8,15,2,2,11,13,32,-19
18,19,Cagliari,7,15,0,7,8,7,18,-11
19,20,Calcio Catane,2,16,0,2,14,7,35,-28
