,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,32,12,10,2,0,35,5,+30
1,2,Borussia Dortmund,23,12,7,2,3,24,15,+9
2,3,Hertha Berlin,19,12,5,4,3,19,15,+4
3,4,Bayer Leverkusen,19,12,6,1,5,14,13,+1
4,5,FC Augsburg,18,13,5,3,5,18,19,-1
5,6,Schalke 04,18,12,5,3,4,20,22,-2
6,7,1. FSV Mayence 05,17,12,5,2,5,16,23,-7
7,8,VfL Wolfsbourg,14,12,4,2,6,16,22,-6
8,9,FC Nuremberg,12,12,2,6,4,16,23,-7
9,10,Werder Brême,12,12,3,3,6,15,22,-7
10,11,TSG 1899 Hoffenheim,12,12,3,3,6,19,27,-8
11,12,Eintracht Francfort,12,12,3,3,6,11,25,-14
12,13,Borussia Mönchengladbach,10,11,2,4,5,13,17,-4
13,14,VfB Stuttgart,10,12,3,1,8,19,29,-10
14,15,Hambourg SV,9,12,2,3,7,22,29,-7
15,16,SC Fribourg,9,12,2,3,7,9,22,-13
16,17,Eintracht Braunschweig,6,12,1,3,8,8,25,-17
17,18,Hanovre 96,4,12,1,1,10,10,26,-16
