,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),45,18,14,3,1,39,12,+27
1,2,Manchester United (ANG),45,18,15,0,3,43,18,+25
2,3,Everton (ANG),39,18,11,6,1,31,17,+14
3,4,Chelsea (ANG),38,18,11,5,2,39,15,+24
4,5,FC Arsenal (ANG),35,18,10,5,3,43,22,+21
5,6,Tottenham Hotspur (ANG),35,18,10,5,3,28,18,+10
6,7,FC Liverpool (ANG),30,18,8,6,4,32,16,+16
7,8,West Ham United (ANG),30,18,8,6,4,30,20,+10
8,9,West Bromwich Albion (ANG),30,18,9,3,6,27,20,+7
9,10,Norwich City (ANG),28,18,7,7,4,21,20,+1
10,11,Stoke City (ANG),28,18,7,7,4,20,20,0
11,12,Newcastle United (ANG),28,18,9,1,8,24,30,-6
12,13,Swansea City (GAL),26,18,6,8,4,28,23,+5
13,14,Southampton (ANG),24,18,6,6,6,25,23,+2
14,15,Fulham (ANG),24,18,7,3,8,27,27,0
15,16,Sunderland (ANG),22,18,5,7,6,19,18,+1
16,17,Aston Villa (ANG),20,18,5,5,8,22,26,-4
17,18,Reading FC (ANG),20,18,4,8,6,23,31,-8
18,19,Wigan Athletic (ANG),17,18,4,5,9,24,37,-13
19,20,Queens Park Rangers (ANG),14,18,2,8,8,12,26,-14
