,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,36,13,12,0,1,46,10,+36
1,2,Atlético Madrid,36,14,11,3,0,43,9,+34
2,3,Real Madrid,33,12,11,0,1,39,10,+29
3,4,Athletic Bilbao,33,14,10,3,1,33,14,+19
4,5,Real Sociedad,27,12,8,3,1,30,8,+22
5,6,Villarreal CF,25,14,7,4,3,27,16,+11
6,7,Valence CF,23,13,7,2,4,27,16,+11
7,8,FC Séville,21,13,6,3,4,23,17,+6
8,9,Levante UD,20,13,5,5,3,13,10,+3
9,10,Espanyol Barcelone,20,13,6,2,5,16,15,+1
10,11,Elche CF,19,14,5,4,5,11,11,0
11,12,Málaga CF,17,13,5,2,6,16,16,0
12,13,Osasuna Pampelune,17,12,5,2,5,15,16,-1
13,14,Getafe CF,17,14,4,5,5,15,18,-3
14,15,UD Almería,16,12,4,4,4,13,15,-2
15,16,Real Valladolid,15,12,3,6,3,15,14,+1
16,17,Celta Vigo,15,13,3,6,4,14,16,-2
17,18,Grenade CF,13,13,4,1,8,14,15,-1
18,19,Betis Séville,12,13,3,3,7,12,21,-9
19,20,Rayo Vallecano,12,13,4,0,9,17,29,-12
